FILEID,STUSAB,SUMLEV,GEOVAR,GEOCOMP,CHARITER,CIFSN,LOGRECNO,GEOID,GEOCODE,REGION,DIVISION,STATE,STATENS,COUNTY,COUNTYCC,COUNTYNS,COUSUB,COUSUBCC,COUSUBNS,SUBMCD,SUBMCDCC,SUBMCDNS,ESTATE,ESTATECC,ESTATENS,CONCIT,CONCITCC,CONCITNS,PLACE,PLACECC,PLACENS,TRACT,BLKGRP,BLOCK,AIANHH,AIHHTLI,AIANHHFP,AIANHHCC,AIANHHNS,AITS,AITSFP,AITSCC,AITSNS,TTRACT,TBLKGRP,ANRC,ANRCCC,ANRCNS,CBSA,MEMI,CSA,METDIV,NECTA,NMEMI,CNECTA,NECTADIV,CBSAPCI,NECTAPCI,UA,UATYPE,UR,CD116,CD118,CD119,CD120,CD121,SLDU18,SLDU22,SLDU24,SLDU26,SLDU28,SLDL18,SLDL22,SLDL24,SLDL26,SLDL28,VTD,VTDI,ZCTA,SDELM,SDSEC,SDUNI,PUMA,AREALAND,AREAWATR,BASENAME,NAME,FUNCSTAT,GCUNI,POP100,HU100,INTPTLAT,INTPTLON,LSADC,PARTFLAG,UGA,P0030001,P0030002,P0030003,P0030004,P0030005,P0030006,P0030007,P0030008,P0030009,P0030010,P0030011,P0030012,P0030013,P0030014,P0030015,P0030016,P0030017,P0030018,P0030019,P0030020,P0030021,P0030022,P0030023,P0030024,P0030025,P0030026,P0030027,P0030028,P0030029,P0030030,P0030031,P0030032,P0030033,P0030034,P0030035,P0030036,P0030037,P0030038,P0030039,P0030040,P0030041,P0030042,P0030043,P0030044,P0030045,P0030046,P0030047,P0030048,P0030049,P0030050,P0030051,P0030052,P0030053,P0030054,P0030055,P0030056,P0030057,P0030058,P0030059,P0030060,P0030061,P0030062,P0030063,P0030064,P0030065,P0030066,P0030067,P0030068,P0030069,P0030070,P0030071,P0040001,P0040002,P0040003,P0040004,P0040005,P0040006,P0040007,P0040008,P0040009,P0040010,P0040011,P0040012,P0040013,P0040014,P0040015,P0040016,P0040017,P0040018,P0040019,P0040020,P0040021,P0040022,P0040023,P0040024,P0040025,P0040026,P0040027,P0040028,P0040029,P0040030,P0040031,P0040032,P0040033,P0040034,P0040035,P0040036,P0040037,P0040038,P0040039,P0040040,P0040041,P0040042,P0040043,P0040044,P0040045,P0040046,P0040047,P0040048,P0040049,P0040050,P0040051,P0040052,P0040053,P0040054,P0040055,P0040056,P0040057,P0040058,P0040059,P0040060,P0040061,P0040062,P0040063,P0040064,P0040065,P0040066,P0040067,P0040068,P0040069,P0040070,P0040071,P0040072,P0040073
PLST,TX,050,00,00,000,03,0000146,0500000US48289,48289,3,7,48,01779801,289,H1,01383930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99999,9,999,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2779462026,19328383,Leon,Leon County,A,,15719,8895,+31.3004926,-095.9956219,06,,,12406,11623,10052,779,86,75,6,625,783,751,24,230,22,1,460,5,0,0,3,0,0,4,1,0,1,29,9,0,0,0,0,0,18,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,12406,1556,10850,10495,9573,767,47,75,6,27,355,345,24,211,22,1,78,5,0,0,3,0,0,0,0,0,1,10,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLST,TX,050,00,00,000,03,0000147,0500000US48291,48291,3,7,48,01779801,291,H1,01383931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26420,1,288,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000121460,46620495,Liberty,Liberty County,A,,91628,33182,+30.1585081,-094.8440607,06,,,67304,60723,42939,5731,753,388,17,10895,6581,6410,211,996,73,23,4829,13,10,8,69,4,5,138,4,17,10,149,40,1,0,41,0,2,52,0,11,0,0,0,0,0,0,0,0,0,2,0,17,1,0,6,0,7,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,3,0,2,2,67304,19447,47857,46062,39583,5660,242,366,12,199,1795,1724,210,939,69,23,409,13,0,8,38,2,5,0,4,4,0,67,39,0,0,23,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0
PLST,TX,050,00,00,000,03,0000148,0500000US48293,48293,3,7,48,01779801,293,H1,01383932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99999,9,999,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2345053180,71830221,Limestone,Limestone County,A,,22146,10368,+31.5475427,-096.5936230,06,,,17094,16071,11366,2858,110,134,5,1598,1023,984,84,223,16,2,536,13,1,0,9,0,0,94,0,6,0,29,10,7,0,9,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,9,0,2,0,0,3,0,0,0,0,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,17094,3166,13928,13516,10439,2831,57,134,5,50,412,388,84,209,12,2,68,13,0,0,0,0,0,0,0,0,0,21,10,7,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
PLST,TX,050,00,00,000,03,0000149,0500000US48295,48295,3,7,48,01779801,295,H1,01383933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99999,9,999,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2414422644,298741,Lipscomb,Lipscomb County,A,,3059,1558,+36.2801998,-100.2726827,06,,,2304,2002,1585,4,21,2,0,390,302,290,1,51,4,0,225,2,0,0,3,0,0,3,0,1,0,10,2,0,0,0,0,0,5,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2304,737,1567,1484,1461,4,13,2,0,4,83,80,1,50,3,0,23,0,0,0,3,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
PLST,TX,050,00,00,000,03,0000150,0500000US48297,48297,3,7,48,01779801,297,H1,01383934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99999,9,999,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2692796909,101483818,Live Oak,Live Oak County,A,,11335,5927,+28.3515349,-098.1269608,06,,,9296,7943,7084,199,54,34,3,569,1353,1325,12,118,5,6,1170,5,2,0,1,0,0,3,0,2,1,25,4,0,0,1,0,0,17,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9296,3758,5538,5339,5035,195,38,33,3,35,199,186,8,103,4,6,58,2,2,0,0,0,0,3,0,0,0,10,4,0,0,1,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLST,TX,050,00,00,000,03,0000151,0500000US48299,48299,3,7,48,01779801,299,H1,01383935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99999,9,999,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2419214536,82342037,Llano,Llano County,A,,21243,15242,+30.7075845,-098.6846901,06,,,18113,16876,15990,81,140,110,4,551,1237,1199,30,412,28,4,685,11,2,0,4,5,0,17,1,0,0,38,14,0,0,6,0,2,10,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18113,1679,16434,15785,15459,73,95,102,4,52,649,632,30,386,28,3,174,6,0,0,0,4,0,0,1,0,0,17,14,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLST,TX,050,00,00,000,03,0000152,0500000US48301,48301,3,7,48,01779801,301,H1,01383936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37780,2,999,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1732230053,19981167,Loving,Loving County,A,,64,34,+31.8449361,-103.5612293,06,,,40,37,36,0,1,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,40,0,40,37,36,0,1,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
PLST,TX,050,00,00,000,03,0000153,0500000US48303,48303,3,7,48,01779801,303,H1,01383937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31180,1,352,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2319597749,13210797,Lubbock,Lubbock County,A,,310639,132209,+33.6114688,-101.8199438,06,,,237542,207907,151367,20312,2506,8147,175,25400,29635,28897,996,3236,745,71,23048,139,46,10,272,18,2,220,14,51,29,702,127,26,0,93,41,4,335,16,38,6,0,0,0,5,10,0,0,0,0,1,33,12,0,6,0,0,0,0,2,0,5,3,1,0,4,0,3,0,3,0,0,0,0,0,0,237542,74950,162592,156512,126770,19682,1197,8024,137,702,6080,5829,908,2802,695,67,1087,119,44,10,49,10,0,12,14,9,3,229,105,25,0,22,31,2,14,16,3,0,0,0,0,5,6,0,0,0,0,0,20,12,0,0,0,0,0,0,0,0,5,3,0,0,0,0,2,0,2,0,0,0,0,0,0
PLST,TX,050,00,00,000,03,0000154,0500000US48305,48305,3,7,48,01779801,305,H1,01383938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31180,1,352,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2309924847,4169718,Lynn,Lynn County,A,,5596,2527,+33.1784124,-101.8184933,06,,,4008,3584,2713,80,35,10,3,743,424,407,0,58,2,0,343,0,2,0,0,0,0,0,2,0,0,13,0,0,0,0,0,0,12,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,4008,1610,2398,2320,2201,80,14,10,3,12,78,76,0,58,1,0,15,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
PLST,TX,050,00,00,000,03,0000155,0500000US48307,48307,3,7,48,01779801,307,H1,01383945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99999,9,999,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2759893532,20286193,McCulloch,McCulloch County,A,,7630,4220,+31.2054766,-099.3598557,06,,,5985,5247,4672,78,34,31,1,431,738,715,16,89,3,0,586,2,0,0,7,1,0,7,2,2,0,12,0,0,1,1,0,0,2,0,2,0,0,0,4,0,0,2,0,0,0,0,7,3,0,3,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,5985,1643,4342,4193,4078,73,5,31,0,6,149,138,14,77,3,0,39,0,0,0,2,1,0,0,2,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6,2,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLST,TX,050,00,00,000,03,0000156,0500000US48309,48309,3,7,48,01779801,309,H1,01383946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47380,1,999,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2684924491,61092093,McLennan,McLennan County,A,,260579,105817,+31.5495958,-097.2015108,06,,,197391,177081,124741,26847,1843,4152,150,19348,20310,19673,1087,2789,735,78,14031,186,45,5,295,11,7,295,35,48,26,584,149,23,3,78,30,1,229,21,36,2,0,0,2,4,1,1,0,0,0,4,52,21,2,23,2,2,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,197391,45305,152086,146065,114049,26323,738,4067,117,771,6021,5749,1012,2538,695,67,1093,173,44,5,58,11,5,3,35,6,4,250,126,22,0,24,28,1,6,21,15,2,0,0,0,4,1,0,0,0,0,0,22,7,2,9,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLST,TX,050,00,00,000,03,0000157,0500000US48311,48311,3,7,48,01779801,311,H1,01383947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99999,9,999,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2952066567,43985124,McMullen,McMullen County,A,,600,405,+28.3849220,-098.5788529,06,,,487,365,332,3,1,3,1,25,122,114,0,1,2,1,108,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,487,181,306,294,288,1,1,3,1,0,12,6,0,1,2,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLST,TX,050,00,00,000,03,0000158,0500000US48313,48313,3,7,48,01779801,313,H1,01383939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99999,9,999,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1207103457,16493254,Madison,Madison County,A,,13455,5054,+30.9668782,-095.9303719,06,,,10701,10084,6181,2149,82,81,0,1591,617,602,28,91,11,0,451,5,0,0,12,0,0,1,0,0,3,13,6,0,0,1,1,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10701,2541,8160,7958,5706,2131,34,79,0,8,202,190,28,78,6,0,66,0,0,0,12,0,0,0,0,0,0,10,6,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLST,TX,050,00,00,000,03,0000159,0500000US48315,48315,3,7,48,01779801,315,H1,01383940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99999,9,999,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,986530318,102099491,Marion,Marion County,A,,9725,5540,+32.7981821,-094.3568533,06,,,8016,7626,5921,1495,72,35,0,103,390,360,39,167,10,1,121,10,2,0,5,0,1,0,1,0,3,17,8,0,0,1,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,1,9,0,1,3,0,0,0,0,0,0,0,3,2,0,0,0,4,4,0,0,0,0,0,0,0,8016,249,7767,7480,5864,1495,55,35,0,31,287,274,39,167,8,1,44,10,2,0,2,0,0,0,1,0,0,9,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
PLST,TX,050,00,00,000,03,0000160,0500000US48317,48317,3,7,48,01779801,317,H1,01383941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33260,1,372,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2369724591,1931832,Martin,Martin County,A,,5237,2114,+32.3098298,-101.9618363,06,,,3696,3177,2577,53,46,8,0,493,519,501,12,21,2,0,430,0,1,0,0,0,0,35,0,0,0,13,4,0,0,4,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,5,0,2,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3696,1497,2199,2152,2067,53,13,8,0,11,47,40,12,16,2,0,10,0,0,0,0,0,0,0,0,0,0,5,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLST,TX,050,00,00,000,03,0000161,0500000US48319,48319,3,7,48,01779801,319,H1,01383942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99999,9,999,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2405674102,8755301,Mason,Mason County,A,,3953,2467,+30.7039159,-099.2373018,06,,,3202,2880,2645,9,14,1,0,211,322,311,6,47,0,2,253,0,0,1,1,1,0,0,0,0,0,4,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,7,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3202,632,2570,2495,2482,4,0,1,0,8,75,70,2,39,0,2,26,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLST,TX,050,00,00,000,03,0000162,0500000US48321,48321,3,7,48,01779801,321,H1,01383943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13060,2,288,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2830645444,1345742564,Matagorda,Matagorda County,A,,36255,18476,+28.7747601,-096.0015316,06,,,27147,23392,15599,2810,247,600,2,4134,3755,3642,81,266,38,3,3152,13,3,0,38,0,0,36,3,3,6,105,12,1,0,16,2,0,61,3,7,0,0,0,0,0,1,0,0,0,0,2,5,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,27147,10368,16779,16242,12736,2755,84,589,2,76,537,511,73,237,31,3,137,11,3,0,11,0,0,0,3,2,0,23,12,1,0,0,2,0,2,3,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0
PLST,TX,050,00,00,000,03,0000163,0500000US48323,48323,3,7,48,01779801,323,H1,01383944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20580,2,999,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3313818748,31872416,Maverick,Maverick County,A,,57887,20072,+28.7297873,-100.3166780,06,,,40929,23026,11839,136,750,160,18,10123,17903,17795,9,56,7,2,17620,0,1,0,19,0,0,56,0,22,3,87,9,0,0,12,3,1,40,0,21,0,0,0,0,0,0,0,0,0,0,1,21,0,1,18,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40929,38788,2141,2070,1235,113,514,150,4,54,71,54,0,23,0,2,20,0,1,0,4,0,0,0,0,4,0,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLST,TX,050,00,00,000,03,0000164,0500000US48325,48325,3,7,48,01779801,325,H1,01383948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41700,1,484,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3432666210,23759762,Medina,Medina County,A,,50748,19594,+29.3536614,-099.1110845,06,,,38971,31386,24875,1179,339,218,42,4733,7585,7415,76,451,96,10,6669,9,4,0,17,0,3,62,3,7,8,158,31,3,3,26,4,0,75,0,6,4,0,0,0,0,2,0,0,0,0,4,10,4,0,3,0,0,0,0,0,0,0,0,3,0,0,0,2,0,2,0,0,0,0,0,0,38971,18298,20673,19925,18307,1124,130,186,38,140,748,707,59,367,81,10,172,5,4,0,3,0,2,0,3,1,0,39,23,0,3,9,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0
PLST,TX,050,00,00,000,03,0000165,0500000US48327,48327,3,7,48,01779801,327,H1,01383949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99999,9,999,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2336237980,613559,Menard,Menard County,A,,1962,1329,+30.8852677,-099.8588613,06,,,1602,1437,1252,13,14,5,2,151,165,158,6,19,1,0,128,0,0,0,0,0,0,0,0,1,3,4,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1602,501,1101,1075,1043,12,7,5,2,6,26,23,6,16,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
PLST,TX,050,00,00,000,03,0000166,0500000US48329,48329,3,7,48,01779801,329,H1,01383950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33260,1,372,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2331915358,4252951,Midland,Midland County,A,,169983,70309,+31.8142693,-102.0024538,06,,,123134,101388,73610,7985,1122,2809,134,15728,21746,21404,397,1665,289,31,18591,48,10,4,158,4,6,140,23,34,4,314,50,9,0,32,12,5,182,7,12,1,0,0,2,2,0,0,0,0,0,0,26,4,0,16,5,0,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,123134,49241,73893,71055,59513,7741,523,2750,108,420,2838,2751,359,1367,261,31,604,39,10,4,37,1,0,2,22,14,0,73,48,0,0,3,7,2,6,7,0,0,0,0,0,0,0,0,0,0,0,0,12,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0
PLST,TX,050,00,00,000,03,0000167,0500000US48331,48331,3,7,48,01779801,331,H1,01383951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99999,9,999,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2632349427,11831398,Milam,Milam County,A,,24754,11541,+30.7912420,-096.9843946,06,,,19070,17390,13853,1658,121,96,18,1644,1680,1627,75,246,20,0,1237,9,0,0,22,0,0,17,0,1,0,44,5,0,1,6,0,0,13,5,5,0,0,3,0,0,1,5,0,0,0,0,7,0,0,3,2,0,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,19070,4036,15034,14537,12699,1621,56,88,11,62,497,479,71,227,20,0,152,9,0,0,0,0,0,0,0,0,0,15,0,0,1,4,0,0,1,5,0,0,0,3,0,0,1,0,0,0,0,0,3,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLST,TX,050,00,00,000,03,0000168,0500000US48333,48333,3,7,48,01779801,333,H1,01383952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99999,9,999,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1937892798,4023558,Mills,Mills County,A,,4456,2529,+31.4948885,-098.5946231,06,,,3569,3253,2989,13,15,5,0,231,316,298,9,88,4,1,192,0,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,3,0,4,0,0,0,0,0,0,0,0,0,0,3,1,2,0,0,0,0,0,0,3569,506,3063,2923,2895,8,10,4,0,6,140,131,9,88,4,1,25,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,1,2,0,0,0,0,0,0
PLST,TX,050,00,00,000,03,0000169,0500000US48335,48335,3,7,48,01779801,335,H1,01383953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99999,9,999,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2359710926,12489775,Mitchell,Mitchell County,A,,8990,3684,+32.3041168,-100.9243924,06,,,7215,6653,4243,857,74,44,1,1434,562,552,23,66,0,0,451,0,0,0,3,1,1,3,4,0,0,10,0,3,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7215,2618,4597,4498,3563,848,34,44,1,8,99,99,20,56,0,0,18,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLST,TX,050,00,00,000,03,0000170,0500000US48337,48337,3,7,48,01779801,337,H1,01383954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99999,9,999,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2411034611,19087359,Montague,Montague County,A,,19965,10248,+33.6783558,-097.7250138,06,,,15552,14304,13533,41,152,73,4,501,1248,1218,25,484,18,0,665,4,0,1,0,4,1,14,1,1,0,26,13,0,0,2,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15552,1483,14069,13402,13134,33,127,73,4,31,667,645,25,462,17,0,130,0,0,1,0,4,1,3,1,1,0,19,13,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLST,TX,050,00,00,000,03,0000171,0500000US48339,48339,3,7,48,01779801,339,H1,01383955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26420,1,288,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2699237142,89879828,Montgomery,Montgomery County,A,,620443,238489,+30.2988009,-095.5029500,06,,,458324,403628,314384,25015,4283,16399,513,43034,54696,52840,1880,7272,1832,186,39682,200,138,38,562,25,5,734,146,126,14,1691,256,89,6,222,71,18,774,92,105,15,2,0,16,12,8,0,5,0,0,0,138,11,0,81,3,11,0,9,22,0,0,0,0,0,1,0,27,9,18,0,0,0,0,0,0,458324,106583,351741,336391,292180,24456,1450,16175,455,1675,15350,14732,1730,6659,1740,172,3666,178,136,37,196,18,1,14,131,54,0,555,209,73,1,61,54,9,28,91,10,0,2,0,0,12,0,0,5,0,0,0,49,10,0,23,3,3,0,9,0,0,0,0,0,0,1,0,14,5,9,0,0,0,0,0,0
PLST,TX,050,00,00,000,03,0000172,0500000US48341,48341,3,7,48,01779801,341,H1,01383956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20300,2,999,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2330207191,25699789,Moore,Moore County,A,,21358,8188,+35.8356759,-101.8905018,06,,,14944,12030,6967,506,287,591,4,3675,2914,2880,36,213,11,0,2409,7,0,0,16,0,0,180,0,8,0,33,6,5,0,0,1,1,15,1,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,14944,8298,6646,6349,5146,490,72,582,1,58,297,281,36,178,10,0,45,7,0,0,5,0,0,0,0,0,0,15,6,5,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
